words,Class
"['famili', 'hic', 'reserv', 'suit', 'navid', 'lleg', 'fech', 'diferent', 'embarg', 'pag', 'estanci', 'seman', 'complet', 'pid', 'especif', 'pis', 'superior', 'frent', 'mar', 'famili', 'complej', 'mes', 'mism', 'peticion', 'reserv', 'tem', 'empuj', 'pequeñ', 'unid', 'categor', 'baj', 'lleg', 'complej', 'bien', 'boton', 'aparc', 'seccion', 'junt', 'limpiez', 'personal', 'sup', 'merc', 'destaqu', 'lej', 'sup', 'merc', 'siend', 'mejor', 'prob', 'capac', 'hac', 'diferent', 'actitud', 'servici', 'proporcion', 'registr', 'ir', 'bien', 'basic', 'cre', 'ment', 'negat', 'empez', 'chic', 'hiz', 'registr', 'asegur', 'intent', 'hac', 'mejor', 'posibl', 'embarg', 'aprendiz', 'deb', 'ser', 'supervis', 'maner', 'ayud', 'hac', 'frent', 'situacion', 'dificil', 'unic', 'person', 'moment', 'registr', 'tard', 'noch', 'pregunt', 'tres', 'vec', 'facultad', 'ocup', 'habl', 'cad', 'trabaj', 'iphon', 'vin', 'dos', 'vec', 'ayud', 'minut', 'volv', 'prosegu', 'interes', 'convers', 'dej', 'resum', 'tom', 'hor', 'cerc', 'hor', 'chic', 'casi', 'izquierd', 'mientr', 'facultad', 'hic', 'ser', 'just', 'dio', 'mejor', 'deb', 'falt', 'dat', 'incorrect', 'informations', 'dur', 'tiemp', 'dieron', 'habit', 'reserv', 'telefon', 'decepcion', 'departament', 'f', 'b', 'servici', 'seleccion', 'autent', 'calid', 'cuent', 'hotel', 'luj', 'alta', 'calid', 'preci', 'rang', 'dej', 'bastant', 'dese', 'mes', 'si', 'ofrec', 'restaur', 'asiat', 'centr', 'marc', 'deb', 'ser', 'simplement', 'reflej', 'decor', 'uniform', 'emple', 'outlet', 'deb', 'reflej', 'plat', 'sal', 'cocin', 'utiliz', 'diferent', 'restaur', 'estanci', 'autent', 'com', 'sirv', 'realment', 'punt', 'fuert', 'f', 'b', 'mejor', 'seleccion', 'calid', 'excelent', 'relacion', 'calidadpreci', 'supermerc', 'asegurat', 'comprueb', 'junt', 'lleg', 'habit', 'element', 'cocin', 'realid', 'orden', 'lug', 'si', 'articul', 'perd', 'probabl', 'siend', 'pid', 'pag', 'tal', 'agu', 'ofrec', 'habit', 'bañ', 'huesped', 'gratis', 'mism', 'suced', 'instal', 'situ', 'bañer', 'si', 'quier', 'sal', 'adicional', 'bañ', 'preci', 'si', 'va', 'utiliz', 'caf', 'pag', 'pequeñ', 'bols', 'habit', 'fresc', 'sup', 'merc', 'salon', 'general', 'hac', 'sent', 'gestion', 'preci', 'cobr', 'lucking', 'ide', 'resort', 'luj', 'buen', 'sent', 'preci', 'efect', 'extrem', 'superior', 'compr', 'acces', 'internet', 'alta', 'veloc', 'adicional', 'ofert', 'acces', 'gratuit', 'internet', 'ofrec', 'funcion', 'bien', 'line', 'cad', 'dia', 'necesari', 'usar', 'skype', 'zoom', 'aplic', 'dab', 'problem', 'final', 'hic', 'consegu', 'habit', 'vist', 'mar', 'plant', 'alta', 'ped', 'habit', 'ofrec', 'necesit', 'bonit', 'balcon', 'inclu', 'cocin', 'air', 'acondicion', 'cas', 'pequeñ', 'lujos', 'piscin', 'flat', 'tv', 'pag', 'extra', 'piscin', 'merec', 'pen', 'mes', 'fri', 'agu', 'fri', 'are', 'jardin', 'instal', 'tal', 'mencion', 'may', 'comentari', 'bien', 'cuid', 'servici', 'transport', 'funcion', 'bien', 'spa', 'bien', 'embarg', 'vendr', 'bien', 'polac', 'termin', 'actitud', 'servici', 'bienven', 'amabl', 'estil', 'vid', 'perd', 'servici', 'buen', 'masaj', 'buen', 'extra', 'spas', 'mexic', 'conoc', 'alli', 'hac', 'trabaj', 'uso', 'hor', 'sal', 'dia', 'termin', 'pag', 'factur', 'cas', 'tard', 'bastant', 'tiemp', 'minut', 'consegu', 'factur', 'establec', 'deb', 'carg', 'ningun', 'problemaups', 'incorrect', 'realid', 'pid', 'dia', 'general', 'estupend', 'infraestructur', 'buen', 'ide', 'innov', 'identif', 'band', 'clav', 'codig', 'ejempl', 'utiliz', 'llav', 'habit', 'opcion', 'pag', 'segur', 'id', 'gran', 'herramient', 'jardin', 'are', 'play', 'bien', 'manten', 'servici', 'boton', 'zon', 'aparc', 'sup', 'merc', 'efect', 'excelent', 'actitud', 'servici', 'brind', 'tod', 'form', 'sonris', 'espectacul', 'diari', 'ofrec', 'estanci', 'excepcional', 'acces', 'gratuit', 'internet', 'habit', 'excelent', 'segur', 'com', 'frent', 'play', 'nunc', 'utiliz', 'cualqu', 'zon', 'departament', 'debil', 'termin', 'servici', 'calid', 'productooriginal', 'lej', 'f', 'b', 'unic', 'product', 'levant', 'respect', 'com', 'encuentr', 'merc', 'empuj', 'carg', 'abaj', 'moment', 'punt', 'vist', 'atent', 'tod', 'opcion', 'especial', 'trat', 'articul', 'global', 'servici', 'gratis', 'zon', 'sient', 'pequeñ', 'mejor', 'logr', 'reserv', 'comun', 'tal', 'hotel', 'punt', 'efectu', 'solicitud', 'especif', 'si', 'tal', 'remit', 'resort', 'supervision', 'segund', 'zon', 'preocup', 'podr', 'elimin', 'bastant', 'tem', 'deb', 'abon', 'aparec', 'razon', 'personal', 'problem', 'emple', 'utiliz', 'telefon', 'movil', 'are', 'trabaj', 'simplement', 'agreg', 'tas', 'oblig', 'frent', 'situacion', 'dificil', 'si', 'part', 'equip', 'superior', 'gestion', 'centr', 'accion', 'concret', 'formacion', 'actitud', 'inteligent', 'emocional', 'mejor', 'pereormcan', 'emple', 'termin', 'acerc', 'conoc', 'aptitud', 'impact', 'comport', 'huesped', 'experient', 'satisfaccion', 'complej', 'turist', 'luj', 'necesit', 'entreg', 'experient', 'resort', 'luj', 'tod', 'zon']",3
"['sugerent', 'agent', 'viaj', 'aloj', 'alli', 'ingres', 'histori', 'cuban', 'jardin', 'cañon', 'apunt', 'mar', 'simbol', 'defens', 'cuban', 'humild', 'emocion', 'testimoni', 'conflict', 'latent', 'eeuu', 'cubaurss', 'pequeñ', 'muse', 'fotograf', 'baj', 'jardin', 'refin', 'salon', 'gal', 'apasion', 'aloj', 'alli', 'sol', 'anecdot', 'aloj', 'tunel', 'tiemp', 'histor', 'espectacul', 'parisi', 'hotel', 'tan', 'cercan', 'public', 'vez', 'escenari', 'fascin', 'hotel', 'volv', 'alli', 'cuant', 'pued']",4
"['febrer', 'tem', 'trabaj', 'puebl', 'hosped', 'grand', 'fiest', 'american', 'habit', 'sup', 'bonit', 'eleg', 'atencion', 'siempr', 'primer', 'restaur', 'ric', 'gust', 'porcion', 'normal', 'descomunal', 'tan', 'poquit', 'quedart', 'hambr', 'instal', 'bonit', 'general', 'sent', 'comod']",5
"['piramid', 'impresion', 'vas', 'conoc', 'histori', 'cuent', 'gui', 'admir', 'cultur', 'may', 'cad', 'vez', 'mas']",4
"['lug', 'histori', 'colombian', 'acontec', 'import', 'ultim', 'sigl', 'entrad', 'gratuit', 'cuent', 'espaci', 'ampli', 'hermos', 'jardin', 'central', 'cason', 'sigl', 'xvix']",5
"['si', 'habitu', 'viv', 'altur', 'falt', 'alient', 'movert', 'escaler', 'tras', 'dej', 'telefer', 'visit', 'interes', 'hazl', 'sol']",4
"['hic', 'visit', 'cort', 'nocturn', 'tant', 'cos', 'observ', 'frent', 'catedral', 'nombr', 'unic', 'alta', 'acompañ', 'emblemat', 'plaz', 'lug', 'wifi', 'gratis', 'rep']",4
"['normal', 'deb', 'hac', 'fil', 'minut', 'entrad', 'da', 'mejor', 'aspect', 'lleg', 'siti', 'cambi', 'complet', 'present', 'com', 'buen', 'buen', 'porcion', 'isla', 'encontr', 'much', 'ofert', 'asi', 'val', 'pen']",4
"['acud', 'ciud', 'monterrey', 'event', 'famili', 'hotel', 'centric', 'si', 'quier', 'camin', 'macroplaz', 'dar', 'pase', 'sant', 'luc', 'habit', 'ampli', 'modern', 'toqu', 'minimal', 'agrad', 'toc', 'habit', 'vist', 'haci', 'ciud', 'dia', 'noch', 'increibl', 'detall', 'hac', 'coloc', 'estrell', 'puntuacion', 'mal', 'atencion', 'recepcion', 'amabl', 'poc', 'emple', 'muestr', 'cortes', 'alberc', 'clor', 'impos', 'ahi', 'minut', 'cort', 'servici', 'luz', 'vez', 'tar', 'hor', 'atend', 'reclam']",3
"['grup', 'sent', 'reserv', 'tiemp', 'buen', 'restaur', 'modern', 'pequeñ', 'camarer', 'agrad', 'eficient', 'servicial', 'ped', 'varied', 'plat', 'estof', 'corder', 'buen', 'part', 'tamañ', 'sabros', 'beb', 'buen', 'cervez', 'fri', 'com', 'iban', 'dolar', 'preci', 'razon', 'unid', 'pequeñ', 'restaur', 'dud', 'hac', 'reserv', 'dispuest', 'esper', 'probabl', 'larg', 'tiemp', 'si', 'establec', 'probabl', 'dar', 'calif', 'liger', 'inferior', 'buen', 'estandar', 'cubanosmas']",4
"['cerr', 'monserrat', 'bien', 'sab', 'vist', 'envidi', 'gran', 'part', 'bogot', 'pued', 'disfrut', 'canelaz', 'algun', 'restaur', 'simplement', 'sub', 'tom', 'unas', 'buen', 'fot']",4
"['hol', 'buen', 'tard', 'escrib', 'coment', 'huesp', 'inconform', 'hotel', 'peregrin', 'ofreci', 'paquet', 'noch', 'bolet', 'asist', 'conciert', 'shakir', 'mer', 'zon', 'oro', 'hor', 'pas', 'bolet', 'dio', 'zon', 'plat', 'injust', 'hotel', 'ciud', 'brind', 'zon', 'zon', 'preci', 'baj', 'esper', 'prox', 'huesp', 'hotel', 'peregrin', 'verifiqu', 'paquet', 'asoci', 'hoteler', 'yucatan', 'tom', 'med', 'respect', 'salud']",1
"['amig', 'tom', 'verd', 'atend', 'sup', 'bien', 'pud', 'afuer', 'alrrededor', 'fueg', 'vist', 'increibl']",3
"['tom', 'mejor', 'mojit', 'haban', 'lug', 'turist', 'destac', 'sabor', 'trag', 'tipic', 'falt', 'tal', 'vez', 'sazon', 'mejor', 'hierbabuen', 'destac']",2
"['primer', 'hor', 'mañan', 'mejor', 'moment', 'sensibl', 'cualqui', 'lug', 'sol', 'noch', 'buen', 'music', 'fiest', 'vist', 'impresion', 'buen', 'ver', 'reform', 'edifici']",5
"['reserv', 'viaj', 'nocturn', 'haban', 'tropican', 'virg', 'inclu', 'usand', 'baj', 'tour', 'oper', 'viaj', 'cubanac', 'lleg', 'tropican', 'esper', 'minut', 'lluvi', 'represent', 'avergonz', 'volv', 'dec', 'viend', 'espectacul', 'tropican', 'preferent', 'admit', 'client', 'crucer', 'represent', 'indic', 'primer', 'vez', 'suced', 'crucer', 'visit', 'cub', 'frecuenci', 'ahor', 'si', 'caus', 'compr']",1
"['nunc', 'vist', 'cementeri', 'vid', 'grand', 'impresion', 'replet', 'dich', 'histori', 'sencill', 'increibl']",4
"['com', 'ubic', 'c', 'disfrut', 'total', 'ambient', 'com', 'maravill', 'excelent', 'fajit', 'poll', 'plat', 'marisc', 'cocin', 'envuelt', 'hoj', 'platan', 'simplement', 'increibl', 'excelent', 'relacion', 'calidadpreci']",5
"['hotel', 'instal', 'mezcl', 'viej', 'nuev', 'primer', 'plantarecepcionrestaur', 'bien', 'bañ', 'principal', 'nuev', 'limpi', 'dormitori', 'antigu', 'arom', 'mezcl', 'moh', 'limpiez', 'product', 'afortun', 'quint', 'plant', 'capac', 'manten', 'ventan', 'abiert', 'moment', 'compañer', 'ventan', 'cerr', 'capac', 'abrir', 'ventan', 'deb', 'ruid', 'trafic', 'corredor', 'mism', 'olor', 'desayun', 'restaur', 'bien', 'regul', 'cuban', 'compañer', 'trabaj', 'estand', 'sufr', 'intox', 'com', 'sandwich', 'pesc', 'restaurantecafet', 'afortun', 'hotel', 'envi', 'ayud', 'medic', 'servici', 'buen', 'wifi', 'funcion', 'bien', 'car']",2
"['val', 'pen', 'verl', 'pag', 'gui', 'expliqu', 'inexplic', 'histori', 'tant', 'sab', 'sin', 'pued', 'pag', 'igual', 'preguntal', 'pued', 'hacert', 'mejor', 'preci', 'men', 'tiemp', 'si', 'vari', 'person', 'recom', 'ir', 'tempran', 'sombrer', 'sol', 'beb', 'tambi', 'artesan', 'vend', 'cos', 'increibl', 'llen', 'mejor', 'sab', 'tambi', 'histori', 'lug', 'vas', 'das', 'cuent', 'lind', 'artesani', 'buen', 'preci', 'teni']",4
"['parqu', 'fundidor', 'principal', 'atraccion', 'ciud', 'realment', 'val', 'pen', 'muse', 'interact', 'buen', 'recom', 'sub', 'part', 'panoram', 've', 'increibl', 'ciud', 'pes', 'vertig', 'provoc', 'realment', 'val', 'pen', 'lug']",5
"['bonit', 'buen', 'vist', 'panoram', 'ciud', 'dias', 'despej', 'ubic', 'barri', 'candelari', 'cerc', 'siti', 'interes', 'muse', 'buen', 'ir', 'famili', 'amig', 'sol']",4
"['lug', 'vari', 'tip', 'crep', 'caf', 'desayun', 'preci', 'razon', 'cen', 'alli', 'vari', 'vec']",4
"['recomend', 'visit', 'noch', 'tiemp', 'asi', 'pm', 'gran', 'error', 'zocal', 'comun', 'recorr', 'minut', 'supong', 'deb', 'conoc', 'cualqui', 'ciud', 'monterrey', 'hag', 'pm', 'podr', 'mor', 'insol', 'deshidrat']",3
"['hosped', 'habit', 'plus', 'suci', 'bañ', 'parec', 'recien', 'usad', 'toall', 'cest', 'basur', 'llen', 'basur', 'mal', 'olor', 'habit', 'ojal', 'pong', 'mas', 'empeñ']",2
"['parqu', 'grand', 'bonit', 'muse', 'acer', 'interes', 'ofrec', 'opcion', 'diferent', 'ser', 'mund', 'buen', 'visit', 'corr', 'andar', 'biciclet', 'especial', 'gustotien', 'vari', 'fuent', 'bonit', 'hotel', 'pase', 'sant', 'luc']",3
"['servici', 'excelent', 'atencion', 'buen', 'servici', 'cun', 'gratuit', 'limpiez', 'excelent', 'bien', 'desayun', 'ric', 'cuart', 'limpi', 'arom', 'cuart', 'bonit', 'servici', 'estacion', 'gratuit', 'sal', 'esper', 'eleg']",5
"['com', 'increibl', 'gran', 'servici', 'unic', 'restaur', 'famili', 'realid', 'gust', 'personal', 'fantast', 'servicial', 'aunqu', 'sol', 'sirv', 'aperit', 'famili', 'gust', 'seleccion', 'parec', 'com', 'fantast', 'preci', 'vist', 'vec', 'dificil', 'consegu', 'mes', 'val', 'pen', 'esper']",5
"['bogot', 'buen', 'muse', 'hotel', 'simplement', 'bot', 'dud', 'deb', 'ir', 'si', 'visit', 'bogot']",4
"['guajirit', 'lug', 'pued', 'prob', 'com', 'tipic', 'cuban', 'platill', 'barat', 'rond', 'cucs', 'verd', 'platill', 'bastant', 'buen', 'compar', 'lugar', 'capital', 'meser']",4
"['recom', 'panelaz', 'cerr', 'sub', 'telesfer', 'baj', 'camin', 'experient', 'precios', 'olvid', 'com', 'mejor', 'com', 'colombian', 'mejor', 'preci', 'arrib', 'sigu', 'sender']",5
"['restaurant', 'encontr', 'clasic', 'com', 'yucatec', 'buen', 'preci', 'sabros', 'gent', 'amabl', 'lug', 'agrad', 'estacion', 'junt', 'restaurant', 'cuant', 'pas', 'centr', 'histor', 'bastant', 'recomend']",4
"['lug', 'escond', 'unic', 'represent', 'com', 'hindust', 'ciud', 'si', 'bien', 'ofert', 'gastronom', 'hindi', 'amplisim', 'restaur', 'centr', 'platill', 'emblemat', 'ejecut', 'fidedign', 'experient', 'recomend', 'baj', 'advertent', 'com']",3
"['excelent', 'activ', 'realiz', 'famili', 'preci', 'acces', 'vist', 'panoram', 'sub', 'recorr', 'excelent', 'gui']",5
"['amig', 'recom', 'joy', 'restaurant', 'eclect', 'modern', 'nostalg', 'gran', 'mezcl', 'estil', 'sorprend', 'magnif', 'atencion', 'grand', 'vist', 'cochinill', 'excelent', 'buen', 'si', 'hac', 'reserv', 'ir', 'balcon', 'terraz']",5
"['aliment', 'buen', 'calid', 'lug', 'ampli', 'bien', 'ubic', 'cuadr', 'catedral', 'menu', 'gust', 'bas', 'com', 'mexican', 'barat', 'buen', 'servici']",4
"['atent', 'personal', 'atencion', 'public', 'buen', 'com', 'excelent', 'lug', 'compart', 'amig', 'pas', 'rat', 'agrad']",5
"['gran', 'parqu', 'sig', 'agu', 'tom', 'barc', 'alquil', 'biciclet', 'camin', 'corr', 'ejercici', 'equip', 'fij', 'par', 'aperit', 'cop', 'com', 'lug', 'relaj']",4
"['dud', 'plat', 'exquisit', 'sabor', 'diferent', 'present', 'creativ', 'cre', 'mas', 'destac', 'person', 'atiend', 'chisp', 'encant', 'bonit', 'celebr', 'cumpleañ', 'piñat', 'chocolat', 'ideal', 'endulz', 'termin']",5
"['aunqu', 'are', 'oportun', 'siti', 'turist', 'porvafor', 'pong', 'bañ', 'mejor', 'ubic', 'camin', 'muchisim', 'lleg', 'si', 'vas', 'medi', 'pase', 'preparat', 'volv', 'pas', 'dar', 'bañ', 'siti', 'enorm', 'cos', 'vendedor', 'atosig', 'invad', 'caz', 'grit', 'tiemp', 'quit', 'gran', 'part', 'experient', 'mistic', 'real', 'gran', 'lug', 'visit', 'impresion', 'vestigi', 'esplendor', 'may', 'autor', 'turism', 'ojo', 'ven', 'gent', 'mexic', 'visit', 'deb', 'pon', 'cuid', 'detall', 'hac', 'realment', 'siti', 'primer']",4
"['asi', 'camin', 'circul', 'hor', 'trat', 'encontr', 'agujer', 'par', 'qued', 'encant', 'encontr', 'realment', 'agujer', 'par', 'pod', 'consegu', 'inclus', 'ped', 'decepcion', 'mund', 'dic', 'merec', 'pen', 'esper', 'proxim', 'vez', 'consegu', 'mejor', 'map', 'plan', 'esper', 'rat', 'inclus', 'entra', 'espaci', 'tom', 'cop', 'dieron', 'unas', 'fot']",2
"['cerr', 'monserrat', 'lug', 'vist', 'precios', 'cuid', 'bogot', 'clim', 'bastant', 'fri', 'va', 'atardec', 'cerr', 'famos', 'santuari', 'llev', 'cab', 'mis', 'recorr', 'distint', 'figur', 'jesucrist', 'represent', 'via', 'crucis', 'ademas', 'tiendit', 'vend', 'articul', 'artesan', 'colombian', 'negoci', 'gastronom', 'local', 'ric', 'utilic', 'telefer', 'experient', 'bien', 'interes', 'pues', 'ves', 'com', 'alej', 'cuid', 'metr', 'altur', 'recorr', 'dur', 'aproxim', 'minut', 'preci', 'sub', 'cerr', 'cop', 'ida', 'vuelt', 'usd', 'aprox', 'si', 'ciert', 'tem', 'oxigen', 'pas', 'segun', 'experient', 'sol', 'sent', 'fatig', 'rap', 'normal', 'asi', 'descans', 'minut', 'continu', 'lug', 'tranquil', 'deb', 'ir', 'pris', 'vez', 'arrib', 'quier', 'baj', 'definit', 'si', 'viaj', 'colombi', 'deb', 'visit', 'lugar', 'bonit', 'pued', 'ver']",5
"['buen', 'ambient', 'servici', 'present', 'yatari', 'maritz', 'ivett', 'armand', 'regresari', 'visit', 'excelent', 'activ', 'faltarriam', 'bail', 'mejor', 'regal', 'com', 'gratis', 'quer', 'volv']",5
"['gust', 'arquitectur', 'recorr', 'pasill', 'bibliotec', 'descans', 'banc', 'definit', 'visit', 'lug', 'visit', 'guanajuat']",4
"['pued', 'apreci', 'construccion', 'antigu', 'nev', 'tradicional', 'restaur', 'hotel', 'monument']",5
"['com', 'lug', 'noch', 'pod', 'consegu', 'mes', 'apoal', 'vi', 'fondu', 'ques', 'asi', 'decid', 'prob', 'primer', 'camarer', 'podr', 'consegu', 'quemador', 'comenz', 'way', 'ques', 'ques', 'chihuahu', 'regul', 'asi', 'intent', 'plat', 'normal', 'excelent', 'lugar', 'centr', 'mer', 'pierd', 'tiemp', 'aqu', 'quizas', 'beb', 'sol']",1
"['edifici', 'hotel', 'genial', 'histor', 'aunqu', 'tan', 'viej', 'estandar', 'europe', 'atraccion', 'turist', 'vari', 'celebr', 'alli', 'hotel', 'dispon', 'hall', 'of', 'fam', 'bar', 'fot', 'client', 'habit', 'aloj', 'utiliz', 'frank', 'sinatr', 'punt', 'mal', 'servici', 'buffet', 'desayun', 'pobr', 'pud', 'consegu', 'atencion', 'camarer', 'ped', 'cop', 'cen', 'termin', 'com', 'parec', 'interes', 'cont', 'chism', 'serv', 'client', 'peor', 'element', 'limpi', 'entram', 'habit', 'tras', 'toc', 'vez', 'esper', 'respuest', 'mañan', 'dos', 'dias', 'revis', 'mini', 'bar', 'aloj', 'habit', 'hotel', 'mund']",2
"['tiemp', 'voy', 'veracruz', 'ultim', 'vez', 'teni', 'años', 'despu', 'años', 'recuerd', 'acuari', 'dia', 'oportun', 'visit', 'gustari', 'dier', 'pintadit', 'show', 'pingüin', 'show', 'tal', 'dan', 'explic', 'bien', 'chaf', 'pingun', 'pues', 'medic', 'encarg', 'siqu', 'amabl', 'recorr', 'hac', 'tomart', 'fot', 'imagin', 'form', 'vier', 'acuari', 'ose', 'form', 'real', 'estan', 'mas', 'fotoxopi', 'cos', 'opinion', 'compr', 'fot', 'acuari', 'mejor', 'tomenl', 'usted', 'mism', 'ahi', 'buen', 'acuari']",3
"['com', 'parec', 'buen', 'instal', 'hotel', 'buen', 'servici', 'hotel', 'buen', 'dispuest', 'ayudart', 'todo', 'necesit', 'recom', 'graci']",5
"['equip', 'joy', 'squ', 'divert', 'jueg', 'trivi', 'pelicul', 'anim', 'juan', 'entreten', 'siempr', 'atent', 'hac', 'sent', 'famili', 'cas', 'gust', 'hac', 'pas', 'rat', 'agrad', 'relaj', 'much', 'graci']",5
"['bellez', 'barroc', 'imag', 'virg', 'impresionantel', 'capill', 'tod', 'oro', 'detall', 'bellatien', 'estet', 'increibl']",5
"['lug', 'bonit', 'visit', 'pued', 'ir', 'pase', 'conoc', 'muse', 'cer', 'ir', 'cen', 'restaurant', 'horn', 'visit', 'muse', 'horn', 'lug', 'pued', 'ir', 'hac', 'ejercici', 'pist', 'camin', 'corr', 'andar', 'bici', 'excelent', 'condicion']",4
"['check', 'out', 'personal', 'arrog', 'despot', 'esper', 'pued', 'correg', 'problem', 'mal', 'gust', 'disgust', 'necesit', 'segu', 'indic', 'muestr', 'reserv', 'hic', 'cas', 'omis', 'cobr']",3
"['may', 'deleit', 'beb', 'mojit', 'froz', 'er', 'pis', 'exquisit', 'oportun', 'dia', 'may', 'solicit', 'previ', 'correspond', 'reserv', 'lament', 'si']",2
"['lind', 'hotel', 'vari', 'lovis', 'music', 'viv', 'pis', 'discotecahabit', 'comod', 'cam', 'somi', 'grand', 'restaurant', 'buen', 'buen', 'ubic', 'atencion', 'buen', 'limpi', 'mal', 'wifi']",4
"['ubic', 'centr', 'bocagrand', 'cartagen', 'cuadr', 'aven', 'principal', 'hotel', 'cartagen', 'plaz', 'cerc', 'sol', 'cruz', 'call', 'disfrut', 'play', 'calidez', 'emple', 'reconfort', 'viajer', 'cans', 'stress', 'grand', 'ciudad', 'com', 'vari', 'pued', 'solicit', 'diet', 'especial', 'cas', 'celiaqu', 'ejempl', 'otorg', 'diez', 'punt', 'limpiez', 'segur', 'hotel', 'pued', 'disfrut', 'ambient', 'famili', 'agrad', 'pes', 'embergadur']",5
"['lleg', 'ayud', 'equipaj', 'check', 'in', 'rap', 'señorit', 'recepcion', 'amabl', 'habit', 'buen', 'tamañ', 'buen', 'limpiez', 'botell', 'agu', 'cortes', 'colchon', 'dur', 'gust', 'almoh', 'tambi', 'dur', 'bañ', 'buen', 'tamañ', 'limpi', 'com', 'desayun', 'restaur', 'com', 'acept', 'car', 'mal', 'arruin', 'tod', 'estanci', 'sengund', 'noch', 'despert', 'mañan', 'escandal', 'habit', 'arrib', 'tip', 'lleg', 'borrach', 'pus', 'music', 'volum', 'habl', 'fuert', 'despues', 'empez', 'discut', 'unas', 'mujer', 'imagin', 'sexoservidor', 'discut', 'preci', 'dijeron', 'lesx']",2
"['hac', 'prohib', 'agu', 'hac', 'passaj', 'contamin', 'mal', 'experient', 'famili']",1
"['aloj', 'hotel', 'noch', 'viaj', 'organiz', 'cub', 'lleg', 'tard', 'noch', 'ascensor', 'funcion', 'unic', 'ascensor', 'funcion', 'luz', 'usar', 'lintern', 'telefon', 'movil', 'ver', 'dond', 'ibam', 'habit', 'cans', 'anticu', 'pintur', 'desconch', 'cam', 'hund', 'medi', 'telarañ', 'armari', 'ascensor', 'trabaj', 'dia', 'siguient', 'cambi', 'mejor', 'habit', 'segund', 'noch', 'ingles', 'habl', 'mayor', 'emple', 'buen', 'restaur', 'cerc']",2
"['aloj', 'zon', 'ciud', 'llev', 'tiemp', 'lleg', 'montserrat', 'val', 'pen', 'divert', 'sub', 'funicul', 'vist', 'arrib', 'simplement', 'espectacularsol', 'cuatr', 'dias', 'bogot', 'asist', 'conferent', 'unic', 'pase', 'pud', 'hac', 'esper', 'volv', 'pront', 'hermos', 'ciud', 'hermos', 'aun', 'gent']",4
"['hosped', 'vari', 'ocasion', 'hotel', 'bonit', 'sol', 'ubic', 'cercani', 'haci', 'ir', 'dia', 'ayer', 'llev', 'desagrad', 'sorpres', 'lleg', 'hotel', 'solicit', 'reserv', 'indic', 'cont', 'reserv', 'deb', 'pm', 'pas', 'tarjet', 'pas', 'obvi', 'convien', 'pas', 'habit', 'client', 'tarif', 'mas', 'altas', 'vi', 'neces', 'hosped', 'fiest', 'inn', 'pin', 'suarez', 'realiz', 'pag', 'mism', 'tarjet', 'cer', 'profesional', 'client', 'lleg', 'carg', 'deb', 'realiz', 'noch', 'pm', 'ojal', 'sirv', 'dat', 'otos', 'viajer']",1
"['excelent', 'lug', 'pas', 'rat', 'amig', 'familiar', 'servici', 'increibl', 'platill', 'ric', 'preci', 'just', 'atencion', 'client', 'fenomenal', 'dud', 'repet', 'siguient', 'ovacion']",5
"['si', 'bien', 'opinion', 'deb', 'ser', 'lugar', 'conoc', 'reserv', 'mes', 'noviembr', 'not', 'pesim', 'atencion', 'personal', 'reserv', 'marc', 'mes', 'contest', 'num', 'local', 'hotel', 'levant', 'tel', 'dej', 'esper', 'suced', 'sab', 'mart', 'terribl', 'atencion', 'reflej', 'quier', 'pens', 'hotel', 'verd', 'sol', 'cercan', 'lug', 'asist', 'quer', 'aclar', 'algun', 'dud', 'simplemet', 'confirm', 'reserv', 'tod', 'odise']",2
"['visit', 'chich', 'itza', 'vari', 'vec', 'ultim', 'años', 'actual', 'penos', 'ruin', 'deterior', 'falt', 'restaur', 'cuid', 'past', 'andador', 'destru', 'peor', 'invasion', 'puester', 'vend', 'chach', 'chin', 'infest', 'tod', 'zon', 'tendaj', 'vergonz', 'espaci', 'deb', 'ser', 'motiv', 'respet', 'dedic', 'inah', 'conserv', 'tesor', 'mexic', 'mund', 'incomprens', 'deficient', 'administr', 'irrespons']",2
"['lug', 'excelent', 'obten', 'vist', 'panoram', 'bogot', 'cuent', 'funicul', 'telefer', 'pued', 'ascend', 'descend', 'si', 'quier', 'pas', 'ambos', 'bolet', 'acces', 'unic', 'gust', 'cobr', 'bañ', 'turist', 'pag', 'lleg', 'alla', 'ademas', 'consum', 'servici', 'lug', 'com', 'souvenirs', 'bañ', 'ensegu', 'puest', 'souvenirs', 'mas', 'car', 'just', 'debaj', 'regres', 'telefer', 'entiend', 'si', 'mism']",4
"['capill', 'rosari', 'represent', 'climax', 'arte', 'barroc', 'continent', 'deb', 'ser', 'visit', 'oblig', 'puebl', 'ademas', 'altar', 'iglesi', 'ejempl', 'distint', 'escuel', 'barrocon', 'dej', 'admir', 'pis', 'lambrin', 'talaver', 'capill', 'rosari', 'extraordinari']",5
"['muse', 'hab', 'abiert', 'modern', 'prim', 'mund', 'ayud', 'entend', 'arte', 'barroc', 'consiguient', 'entend', 'puebl', 'recomend']",5
